"","X","a","b","height","total_seg","hit.vp","under","over","area","hitrate","underrate","overrate","Seg_qualy","MIN","chm"
"691",691,0.06,0.05,4,29,"11 / 15",2,16,534.6875,0.733333333333333,0.0689655172413793,0.551724137931034,"0.73 @ 0.34",0.4,"chm_1_3"
"692",692,0.06,0.06,4,29,"11 / 15",2,16,534.6875,0.733333333333333,0.0689655172413793,0.551724137931034,"0.73 @ 0.34",0.4,"chm_1_3"
"693",693,0.06,0.07,4,29,"11 / 15",2,16,534.6875,0.733333333333333,0.0689655172413793,0.551724137931034,"0.73 @ 0.34",0.4,"chm_1_3"
"694",694,0.06,0.08,4,28,"11 / 15",2,15,534.6875,0.733333333333333,0.0714285714285714,0.535714285714286,"0.73 @ 0.34",0.4,"chm_1_3"
"695",695,0.06,0.09,4,28,"11 / 15",2,15,534.953125,0.733333333333333,0.0714285714285714,0.535714285714286,"0.73 @ 0.34",0.4,"chm_1_3"
"696",696,0.06,0.1,4,27,"11 / 15",2,14,534.984375,0.733333333333333,0.0740740740740741,0.518518518518518,"0.73 @ 0.33",0.4,"chm_1_3"
"697",697,0.07,0.05,4,21,"11 / 15",2,8,535.015625,0.733333333333333,0.0952380952380952,0.380952380952381,"0.73 @ 0.29",0.4,"chm_1_3"
"698",698,0.07,0.06,4,21,"11 / 15",2,8,535.015625,0.733333333333333,0.0952380952380952,0.380952380952381,"0.73 @ 0.29",0.4,"chm_1_3"
"699",699,0.07,0.07,4,20,"11 / 15",2,7,535.015625,0.733333333333333,0.1,0.35,"0.73 @ 0.28",0.4,"chm_1_3"
"700",700,0.07,0.08,4,20,"11 / 15",2,7,535.015625,0.733333333333333,0.1,0.35,"0.73 @ 0.28",0.4,"chm_1_3"
"701",701,0.07,0.09,4,20,"11 / 15",2,7,535.015625,0.733333333333333,0.1,0.35,"0.73 @ 0.28",0.4,"chm_1_3"
"702",702,0.07,0.1,4,19,"11 / 15",2,6,535.015625,0.733333333333333,0.105263157894737,0.315789473684211,"0.73 @ 0.26",0.4,"chm_1_3"
"703",703,0.08,0.05,4,15,"9 / 15",3,3,535.109375,0.6,0.2,0.2,"0.6 @ 0.3",0.4,"chm_1_3"
"704",704,0.08,0.06,4,15,"9 / 15",3,3,535.109375,0.6,0.2,0.2,"0.6 @ 0.3",0.4,"chm_1_3"
"705",705,0.08,0.07,4,15,"9 / 15",3,3,535.109375,0.6,0.2,0.2,"0.6 @ 0.3",0.4,"chm_1_3"
"706",706,0.08,0.08,4,15,"9 / 15",3,3,535.109375,0.6,0.2,0.2,"0.6 @ 0.3",0.4,"chm_1_3"
"707",707,0.08,0.09,4,15,"9 / 15",3,3,535.109375,0.6,0.2,0.2,"0.6 @ 0.3",0.4,"chm_1_3"
"708",708,0.08,0.1,4,15,"9 / 15",3,3,535.109375,0.6,0.2,0.2,"0.6 @ 0.3",0.4,"chm_1_3"
"709",709,0.09,0.05,4,13,"9 / 15",3,1,535.109375,0.6,0.230769230769231,0.0769230769230769,"0.6 @ 0.27",0.4,"chm_1_3"
"710",710,0.09,0.06,4,13,"9 / 15",3,1,535.109375,0.6,0.230769230769231,0.0769230769230769,"0.6 @ 0.27",0.4,"chm_1_3"
"711",711,0.09,0.07,4,13,"9 / 15",3,1,535.109375,0.6,0.230769230769231,0.0769230769230769,"0.6 @ 0.27",0.4,"chm_1_3"
"712",712,0.09,0.08,4,13,"9 / 15",3,1,535.109375,0.6,0.230769230769231,0.0769230769230769,"0.6 @ 0.27",0.4,"chm_1_3"
"713",713,0.09,0.09,4,13,"9 / 15",3,1,535.109375,0.6,0.230769230769231,0.0769230769230769,"0.6 @ 0.27",0.4,"chm_1_3"
"714",714,0.09,0.1,4,13,"9 / 15",3,1,535.109375,0.6,0.230769230769231,0.0769230769230769,"0.6 @ 0.27",0.4,"chm_1_3"
"715",715,0.1,0.05,4,13,"9 / 15",3,1,535.109375,0.6,0.230769230769231,0.0769230769230769,"0.6 @ 0.27",0.4,"chm_1_3"
"716",716,0.1,0.06,4,13,"9 / 15",3,1,535.109375,0.6,0.230769230769231,0.0769230769230769,"0.6 @ 0.27",0.4,"chm_1_3"
"717",717,0.1,0.07,4,13,"9 / 15",3,1,535.109375,0.6,0.230769230769231,0.0769230769230769,"0.6 @ 0.27",0.4,"chm_1_3"
"718",718,0.1,0.08,4,13,"9 / 15",3,1,535.109375,0.6,0.230769230769231,0.0769230769230769,"0.6 @ 0.27",0.4,"chm_1_3"
"719",719,0.1,0.09,4,13,"9 / 15",3,1,535.109375,0.6,0.230769230769231,0.0769230769230769,"0.6 @ 0.27",0.4,"chm_1_3"
"720",720,0.1,0.1,4,13,"9 / 15",3,1,535.109375,0.6,0.230769230769231,0.0769230769230769,"0.6 @ 0.27",0.4,"chm_1_3"
"721",721,0.05,0.05,4.5,44,"13 / 15",1,30,525.8125,0.866666666666667,0.0227272727272727,0.681818181818182,"0.87 @ 0.36",0.4,"chm_1_3"
"722",722,0.05,0.06,4.5,43,"13 / 15",1,29,525.8125,0.866666666666667,0.0232558139534884,0.674418604651163,"0.87 @ 0.36",0.4,"chm_1_3"
"723",723,0.05,0.07,4.5,40,"13 / 15",1,26,525.84375,0.866666666666667,0.025,0.65,"0.87 @ 0.35",0.4,"chm_1_3"
"724",724,0.05,0.08,4.5,39,"13 / 15",1,25,525.84375,0.866666666666667,0.0256410256410256,0.641025641025641,"0.87 @ 0.35",0.4,"chm_1_3"
"725",725,0.05,0.09,4.5,39,"13 / 15",1,25,525.84375,0.866666666666667,0.0256410256410256,0.641025641025641,"0.87 @ 0.35",0.4,"chm_1_3"
"726",726,0.05,0.1,4.5,39,"13 / 15",1,25,525.84375,0.866666666666667,0.0256410256410256,0.641025641025641,"0.87 @ 0.35",0.4,"chm_1_3"
"727",727,0.06,0.05,4.5,29,"11 / 15",2,16,525.953125,0.733333333333333,0.0689655172413793,0.551724137931034,"0.73 @ 0.34",0.4,"chm_1_3"
"728",728,0.06,0.06,4.5,29,"11 / 15",2,16,525.953125,0.733333333333333,0.0689655172413793,0.551724137931034,"0.73 @ 0.34",0.4,"chm_1_3"
"729",729,0.06,0.07,4.5,29,"11 / 15",2,16,525.953125,0.733333333333333,0.0689655172413793,0.551724137931034,"0.73 @ 0.34",0.4,"chm_1_3"
"730",730,0.06,0.08,4.5,28,"11 / 15",2,15,525.953125,0.733333333333333,0.0714285714285714,0.535714285714286,"0.73 @ 0.34",0.4,"chm_1_3"
"731",731,0.06,0.09,4.5,28,"11 / 15",2,15,526.171875,0.733333333333333,0.0714285714285714,0.535714285714286,"0.73 @ 0.34",0.4,"chm_1_3"
"732",732,0.06,0.1,4.5,27,"11 / 15",2,14,526.21875,0.733333333333333,0.0740740740740741,0.518518518518518,"0.73 @ 0.33",0.4,"chm_1_3"
"733",733,0.07,0.05,4.5,21,"11 / 15",2,8,526.28125,0.733333333333333,0.0952380952380952,0.380952380952381,"0.73 @ 0.29",0.4,"chm_1_3"
"734",734,0.07,0.06,4.5,21,"11 / 15",2,8,526.28125,0.733333333333333,0.0952380952380952,0.380952380952381,"0.73 @ 0.29",0.4,"chm_1_3"
"735",735,0.07,0.07,4.5,20,"11 / 15",2,7,526.28125,0.733333333333333,0.1,0.35,"0.73 @ 0.28",0.4,"chm_1_3"
"736",736,0.07,0.08,4.5,20,"11 / 15",2,7,526.28125,0.733333333333333,0.1,0.35,"0.73 @ 0.28",0.4,"chm_1_3"
"737",737,0.07,0.09,4.5,20,"11 / 15",2,7,526.28125,0.733333333333333,0.1,0.35,"0.73 @ 0.28",0.4,"chm_1_3"
"738",738,0.07,0.1,4.5,19,"11 / 15",2,6,526.28125,0.733333333333333,0.105263157894737,0.315789473684211,"0.73 @ 0.26",0.4,"chm_1_3"
"739",739,0.08,0.05,4.5,15,"9 / 15",3,3,526.390625,0.6,0.2,0.2,"0.6 @ 0.3",0.4,"chm_1_3"
"740",740,0.08,0.06,4.5,15,"9 / 15",3,3,526.390625,0.6,0.2,0.2,"0.6 @ 0.3",0.4,"chm_1_3"
"741",741,0.08,0.07,4.5,15,"9 / 15",3,3,526.390625,0.6,0.2,0.2,"0.6 @ 0.3",0.4,"chm_1_3"
"742",742,0.08,0.08,4.5,15,"9 / 15",3,3,526.390625,0.6,0.2,0.2,"0.6 @ 0.3",0.4,"chm_1_3"
"743",743,0.08,0.09,4.5,15,"9 / 15",3,3,526.390625,0.6,0.2,0.2,"0.6 @ 0.3",0.4,"chm_1_3"
"744",744,0.08,0.1,4.5,15,"9 / 15",3,3,526.390625,0.6,0.2,0.2,"0.6 @ 0.3",0.4,"chm_1_3"
"745",745,0.09,0.05,4.5,13,"9 / 15",3,1,526.390625,0.6,0.230769230769231,0.0769230769230769,"0.6 @ 0.27",0.4,"chm_1_3"
"746",746,0.09,0.06,4.5,13,"9 / 15",3,1,526.390625,0.6,0.230769230769231,0.0769230769230769,"0.6 @ 0.27",0.4,"chm_1_3"
"747",747,0.09,0.07,4.5,13,"9 / 15",3,1,526.390625,0.6,0.230769230769231,0.0769230769230769,"0.6 @ 0.27",0.4,"chm_1_3"
"748",748,0.09,0.08,4.5,13,"9 / 15",3,1,526.390625,0.6,0.230769230769231,0.0769230769230769,"0.6 @ 0.27",0.4,"chm_1_3"
"749",749,0.09,0.09,4.5,13,"9 / 15",3,1,526.390625,0.6,0.230769230769231,0.0769230769230769,"0.6 @ 0.27",0.4,"chm_1_3"
"750",750,0.09,0.1,4.5,13,"9 / 15",3,1,526.390625,0.6,0.230769230769231,0.0769230769230769,"0.6 @ 0.27",0.4,"chm_1_3"
"751",751,0.1,0.05,4.5,13,"9 / 15",3,1,526.390625,0.6,0.230769230769231,0.0769230769230769,"0.6 @ 0.27",0.4,"chm_1_3"
"752",752,0.1,0.06,4.5,13,"9 / 15",3,1,526.390625,0.6,0.230769230769231,0.0769230769230769,"0.6 @ 0.27",0.4,"chm_1_3"
"753",753,0.1,0.07,4.5,13,"9 / 15",3,1,526.390625,0.6,0.230769230769231,0.0769230769230769,"0.6 @ 0.27",0.4,"chm_1_3"
"754",754,0.1,0.08,4.5,13,"9 / 15",3,1,526.390625,0.6,0.230769230769231,0.0769230769230769,"0.6 @ 0.27",0.4,"chm_1_3"
"755",755,0.1,0.09,4.5,13,"9 / 15",3,1,526.390625,0.6,0.230769230769231,0.0769230769230769,"0.6 @ 0.27",0.4,"chm_1_3"
"756",756,0.1,0.1,4.5,13,"9 / 15",3,1,526.390625,0.6,0.230769230769231,0.0769230769230769,"0.6 @ 0.27",0.4,"chm_1_3"
"757",757,0.05,0.05,5,43,"13 / 15",1,29,517.984375,0.866666666666667,0.0232558139534884,0.674418604651163,"0.87 @ 0.36",0.4,"chm_1_3"
"758",758,0.05,0.06,5,43,"13 / 15",1,29,518.375,0.866666666666667,0.0232558139534884,0.674418604651163,"0.87 @ 0.36",0.4,"chm_1_3"
"759",759,0.05,0.07,5,40,"13 / 15",1,26,518.40625,0.866666666666667,0.025,0.65,"0.87 @ 0.35",0.4,"chm_1_3"
"760",760,0.05,0.08,5,39,"13 / 15",1,25,518.390625,0.866666666666667,0.0256410256410256,0.641025641025641,"0.87 @ 0.35",0.4,"chm_1_3"
"761",761,0.05,0.09,5,39,"13 / 15",1,25,518.390625,0.866666666666667,0.0256410256410256,0.641025641025641,"0.87 @ 0.35",0.4,"chm_1_3"
"762",762,0.05,0.1,5,39,"13 / 15",1,25,518.390625,0.866666666666667,0.0256410256410256,0.641025641025641,"0.87 @ 0.35",0.4,"chm_1_3"
"763",763,0.06,0.05,5,29,"11 / 15",2,16,518.515625,0.733333333333333,0.0689655172413793,0.551724137931034,"0.73 @ 0.34",0.4,"chm_1_3"
"764",764,0.06,0.06,5,29,"11 / 15",2,16,518.515625,0.733333333333333,0.0689655172413793,0.551724137931034,"0.73 @ 0.34",0.4,"chm_1_3"
"765",765,0.06,0.07,5,29,"11 / 15",2,16,518.515625,0.733333333333333,0.0689655172413793,0.551724137931034,"0.73 @ 0.34",0.4,"chm_1_3"
"766",766,0.06,0.08,5,28,"11 / 15",2,15,518.515625,0.733333333333333,0.0714285714285714,0.535714285714286,"0.73 @ 0.34",0.4,"chm_1_3"
"767",767,0.06,0.09,5,28,"11 / 15",2,15,518.515625,0.733333333333333,0.0714285714285714,0.535714285714286,"0.73 @ 0.34",0.4,"chm_1_3"
"768",768,0.06,0.1,5,27,"11 / 15",2,14,518.546875,0.733333333333333,0.0740740740740741,0.518518518518518,"0.73 @ 0.33",0.4,"chm_1_3"
"769",769,0.07,0.05,5,21,"11 / 15",2,8,518.640625,0.733333333333333,0.0952380952380952,0.380952380952381,"0.73 @ 0.29",0.4,"chm_1_3"
"770",770,0.07,0.06,5,21,"11 / 15",2,8,518.640625,0.733333333333333,0.0952380952380952,0.380952380952381,"0.73 @ 0.29",0.4,"chm_1_3"
"771",771,0.07,0.07,5,20,"11 / 15",2,7,518.640625,0.733333333333333,0.1,0.35,"0.73 @ 0.28",0.4,"chm_1_3"
"772",772,0.07,0.08,5,20,"11 / 15",2,7,518.640625,0.733333333333333,0.1,0.35,"0.73 @ 0.28",0.4,"chm_1_3"
"773",773,0.07,0.09,5,20,"11 / 15",2,7,518.640625,0.733333333333333,0.1,0.35,"0.73 @ 0.28",0.4,"chm_1_3"
"774",774,0.07,0.1,5,19,"11 / 15",2,6,518.640625,0.733333333333333,0.105263157894737,0.315789473684211,"0.73 @ 0.26",0.4,"chm_1_3"
"775",775,0.08,0.05,5,15,"9 / 15",3,3,518.65625,0.6,0.2,0.2,"0.6 @ 0.3",0.4,"chm_1_3"
"776",776,0.08,0.06,5,15,"9 / 15",3,3,518.65625,0.6,0.2,0.2,"0.6 @ 0.3",0.4,"chm_1_3"
"777",777,0.08,0.07,5,15,"9 / 15",3,3,518.65625,0.6,0.2,0.2,"0.6 @ 0.3",0.4,"chm_1_3"
"778",778,0.08,0.08,5,15,"9 / 15",3,3,518.65625,0.6,0.2,0.2,"0.6 @ 0.3",0.4,"chm_1_3"
"779",779,0.08,0.09,5,15,"9 / 15",3,3,518.65625,0.6,0.2,0.2,"0.6 @ 0.3",0.4,"chm_1_3"
"780",780,0.08,0.1,5,15,"9 / 15",3,3,518.65625,0.6,0.2,0.2,"0.6 @ 0.3",0.4,"chm_1_3"
"781",781,0.09,0.05,5,13,"9 / 15",3,1,518.6875,0.6,0.230769230769231,0.0769230769230769,"0.6 @ 0.27",0.4,"chm_1_3"
"782",782,0.09,0.06,5,13,"9 / 15",3,1,518.6875,0.6,0.230769230769231,0.0769230769230769,"0.6 @ 0.27",0.4,"chm_1_3"
"783",783,0.09,0.07,5,13,"9 / 15",3,1,518.6875,0.6,0.230769230769231,0.0769230769230769,"0.6 @ 0.27",0.4,"chm_1_3"
"784",784,0.09,0.08,5,13,"9 / 15",3,1,518.6875,0.6,0.230769230769231,0.0769230769230769,"0.6 @ 0.27",0.4,"chm_1_3"
"785",785,0.09,0.09,5,13,"9 / 15",3,1,518.6875,0.6,0.230769230769231,0.0769230769230769,"0.6 @ 0.27",0.4,"chm_1_3"
"786",786,0.09,0.1,5,13,"9 / 15",3,1,518.6875,0.6,0.230769230769231,0.0769230769230769,"0.6 @ 0.27",0.4,"chm_1_3"
"787",787,0.1,0.05,5,13,"9 / 15",3,1,518.6875,0.6,0.230769230769231,0.0769230769230769,"0.6 @ 0.27",0.4,"chm_1_3"
"788",788,0.1,0.06,5,13,"9 / 15",3,1,518.6875,0.6,0.230769230769231,0.0769230769230769,"0.6 @ 0.27",0.4,"chm_1_3"
"789",789,0.1,0.07,5,13,"9 / 15",3,1,518.6875,0.6,0.230769230769231,0.0769230769230769,"0.6 @ 0.27",0.4,"chm_1_3"
"790",790,0.1,0.08,5,13,"9 / 15",3,1,518.6875,0.6,0.230769230769231,0.0769230769230769,"0.6 @ 0.27",0.4,"chm_1_3"
"791",791,0.1,0.09,5,13,"9 / 15",3,1,518.6875,0.6,0.230769230769231,0.0769230769230769,"0.6 @ 0.27",0.4,"chm_1_3"
"792",792,0.1,0.1,5,13,"9 / 15",3,1,518.6875,0.6,0.230769230769231,0.0769230769230769,"0.6 @ 0.27",0.4,"chm_1_3"
"793",793,0.05,0.05,5.5,41,"13 / 15",1,27,509.4375,0.866666666666667,0.024390243902439,0.658536585365854,"0.87 @ 0.35",0.4,"chm_1_3"
"794",794,0.05,0.06,5.5,41,"13 / 15",1,27,509.765625,0.866666666666667,0.024390243902439,0.658536585365854,"0.87 @ 0.35",0.4,"chm_1_3"
"795",795,0.05,0.07,5.5,39,"13 / 15",1,25,510.15625,0.866666666666667,0.0256410256410256,0.641025641025641,"0.87 @ 0.35",0.4,"chm_1_3"
"796",796,0.05,0.08,5.5,38,"13 / 15",1,24,510.15625,0.866666666666667,0.0263157894736842,0.631578947368421,"0.87 @ 0.34",0.4,"chm_1_3"
"797",797,0.05,0.09,5.5,38,"13 / 15",1,24,510.15625,0.866666666666667,0.0263157894736842,0.631578947368421,"0.87 @ 0.34",0.4,"chm_1_3"
"798",798,0.05,0.1,5.5,38,"13 / 15",1,24,510.15625,0.866666666666667,0.0263157894736842,0.631578947368421,"0.87 @ 0.34",0.4,"chm_1_3"
"799",799,0.06,0.05,5.5,28,"11 / 15",2,15,510.234375,0.733333333333333,0.0714285714285714,0.535714285714286,"0.73 @ 0.34",0.4,"chm_1_3"
"800",800,0.06,0.06,5.5,28,"11 / 15",2,15,510.234375,0.733333333333333,0.0714285714285714,0.535714285714286,"0.73 @ 0.34",0.4,"chm_1_3"
"801",801,0.06,0.07,5.5,28,"11 / 15",2,15,510.234375,0.733333333333333,0.0714285714285714,0.535714285714286,"0.73 @ 0.34",0.4,"chm_1_3"
"802",802,0.06,0.08,5.5,27,"11 / 15",2,14,510.25,0.733333333333333,0.0740740740740741,0.518518518518518,"0.73 @ 0.33",0.4,"chm_1_3"
"803",803,0.06,0.09,5.5,27,"11 / 15",2,14,510.25,0.733333333333333,0.0740740740740741,0.518518518518518,"0.73 @ 0.33",0.4,"chm_1_3"
"804",804,0.06,0.1,5.5,27,"11 / 15",2,14,510.40625,0.733333333333333,0.0740740740740741,0.518518518518518,"0.73 @ 0.33",0.4,"chm_1_3"
"805",805,0.07,0.05,5.5,21,"11 / 15",2,8,510.46875,0.733333333333333,0.0952380952380952,0.380952380952381,"0.73 @ 0.29",0.4,"chm_1_3"
"806",806,0.07,0.06,5.5,21,"11 / 15",2,8,510.46875,0.733333333333333,0.0952380952380952,0.380952380952381,"0.73 @ 0.29",0.4,"chm_1_3"
"807",807,0.07,0.07,5.5,20,"11 / 15",2,7,510.46875,0.733333333333333,0.1,0.35,"0.73 @ 0.28",0.4,"chm_1_3"
"808",808,0.07,0.08,5.5,20,"11 / 15",2,7,510.46875,0.733333333333333,0.1,0.35,"0.73 @ 0.28",0.4,"chm_1_3"
"809",809,0.07,0.09,5.5,20,"11 / 15",2,7,510.46875,0.733333333333333,0.1,0.35,"0.73 @ 0.28",0.4,"chm_1_3"
"810",810,0.07,0.1,5.5,19,"11 / 15",2,6,510.46875,0.733333333333333,0.105263157894737,0.315789473684211,"0.73 @ 0.26",0.4,"chm_1_3"
"811",811,0.08,0.05,5.5,15,"9 / 15",3,3,510.59375,0.6,0.2,0.2,"0.6 @ 0.3",0.4,"chm_1_3"
"812",812,0.08,0.06,5.5,15,"9 / 15",3,3,510.59375,0.6,0.2,0.2,"0.6 @ 0.3",0.4,"chm_1_3"
"813",813,0.08,0.07,5.5,15,"9 / 15",3,3,510.59375,0.6,0.2,0.2,"0.6 @ 0.3",0.4,"chm_1_3"
"814",814,0.08,0.08,5.5,15,"9 / 15",3,3,510.59375,0.6,0.2,0.2,"0.6 @ 0.3",0.4,"chm_1_3"
"815",815,0.08,0.09,5.5,15,"9 / 15",3,3,510.59375,0.6,0.2,0.2,"0.6 @ 0.3",0.4,"chm_1_3"
"816",816,0.08,0.1,5.5,15,"9 / 15",3,3,510.59375,0.6,0.2,0.2,"0.6 @ 0.3",0.4,"chm_1_3"
"817",817,0.09,0.05,5.5,13,"9 / 15",3,1,510.59375,0.6,0.230769230769231,0.0769230769230769,"0.6 @ 0.27",0.4,"chm_1_3"
"818",818,0.09,0.06,5.5,13,"9 / 15",3,1,510.59375,0.6,0.230769230769231,0.0769230769230769,"0.6 @ 0.27",0.4,"chm_1_3"
"819",819,0.09,0.07,5.5,13,"9 / 15",3,1,510.59375,0.6,0.230769230769231,0.0769230769230769,"0.6 @ 0.27",0.4,"chm_1_3"
"820",820,0.09,0.08,5.5,13,"9 / 15",3,1,510.59375,0.6,0.230769230769231,0.0769230769230769,"0.6 @ 0.27",0.4,"chm_1_3"
"821",821,0.09,0.09,5.5,13,"9 / 15",3,1,510.59375,0.6,0.230769230769231,0.0769230769230769,"0.6 @ 0.27",0.4,"chm_1_3"
"822",822,0.09,0.1,5.5,13,"9 / 15",3,1,510.59375,0.6,0.230769230769231,0.0769230769230769,"0.6 @ 0.27",0.4,"chm_1_3"
"823",823,0.1,0.05,5.5,13,"9 / 15",3,1,510.59375,0.6,0.230769230769231,0.0769230769230769,"0.6 @ 0.27",0.4,"chm_1_3"
"824",824,0.1,0.06,5.5,13,"9 / 15",3,1,510.59375,0.6,0.230769230769231,0.0769230769230769,"0.6 @ 0.27",0.4,"chm_1_3"
"825",825,0.1,0.07,5.5,13,"9 / 15",3,1,510.59375,0.6,0.230769230769231,0.0769230769230769,"0.6 @ 0.27",0.4,"chm_1_3"
"826",826,0.1,0.08,5.5,13,"9 / 15",3,1,510.59375,0.6,0.230769230769231,0.0769230769230769,"0.6 @ 0.27",0.4,"chm_1_3"
"827",827,0.1,0.09,5.5,13,"9 / 15",3,1,510.59375,0.6,0.230769230769231,0.0769230769230769,"0.6 @ 0.27",0.4,"chm_1_3"
"828",828,0.1,0.1,5.5,13,"9 / 15",3,1,510.59375,0.6,0.230769230769231,0.0769230769230769,"0.6 @ 0.27",0.4,"chm_1_3"
"829",829,0.05,0.05,6,41,"13 / 15",1,27,501.765625,0.866666666666667,0.024390243902439,0.658536585365854,"0.87 @ 0.35",0.4,"chm_1_3"
"830",830,0.05,0.06,6,41,"13 / 15",1,27,502.015625,0.866666666666667,0.024390243902439,0.658536585365854,"0.87 @ 0.35",0.4,"chm_1_3"
"831",831,0.05,0.07,6,39,"13 / 15",1,25,502.21875,0.866666666666667,0.0256410256410256,0.641025641025641,"0.87 @ 0.35",0.4,"chm_1_3"
"832",832,0.05,0.08,6,38,"13 / 15",1,24,502.21875,0.866666666666667,0.0263157894736842,0.631578947368421,"0.87 @ 0.34",0.4,"chm_1_3"
"833",833,0.05,0.09,6,38,"13 / 15",1,24,502.21875,0.866666666666667,0.0263157894736842,0.631578947368421,"0.87 @ 0.34",0.4,"chm_1_3"
"834",834,0.05,0.1,6,38,"13 / 15",1,24,502.21875,0.866666666666667,0.0263157894736842,0.631578947368421,"0.87 @ 0.34",0.4,"chm_1_3"
"835",835,0.06,0.05,6,28,"11 / 15",2,15,502.34375,0.733333333333333,0.0714285714285714,0.535714285714286,"0.73 @ 0.34",0.4,"chm_1_3"
"836",836,0.06,0.06,6,28,"11 / 15",2,15,502.34375,0.733333333333333,0.0714285714285714,0.535714285714286,"0.73 @ 0.34",0.4,"chm_1_3"
"837",837,0.06,0.07,6,28,"11 / 15",2,15,502.34375,0.733333333333333,0.0714285714285714,0.535714285714286,"0.73 @ 0.34",0.4,"chm_1_3"
"838",838,0.06,0.08,6,27,"11 / 15",2,14,502.328125,0.733333333333333,0.0740740740740741,0.518518518518518,"0.73 @ 0.33",0.4,"chm_1_3"
"839",839,0.06,0.09,6,27,"11 / 15",2,14,502.328125,0.733333333333333,0.0740740740740741,0.518518518518518,"0.73 @ 0.33",0.4,"chm_1_3"
"840",840,0.06,0.1,6,27,"11 / 15",2,14,502.328125,0.733333333333333,0.0740740740740741,0.518518518518518,"0.73 @ 0.33",0.4,"chm_1_3"
"841",841,0.07,0.05,6,21,"11 / 15",2,8,502.40625,0.733333333333333,0.0952380952380952,0.380952380952381,"0.73 @ 0.29",0.4,"chm_1_3"
"842",842,0.07,0.06,6,21,"11 / 15",2,8,502.40625,0.733333333333333,0.0952380952380952,0.380952380952381,"0.73 @ 0.29",0.4,"chm_1_3"
"843",843,0.07,0.07,6,20,"11 / 15",2,7,502.40625,0.733333333333333,0.1,0.35,"0.73 @ 0.28",0.4,"chm_1_3"
"844",844,0.07,0.08,6,20,"11 / 15",2,7,502.40625,0.733333333333333,0.1,0.35,"0.73 @ 0.28",0.4,"chm_1_3"
"845",845,0.07,0.09,6,20,"11 / 15",2,7,502.40625,0.733333333333333,0.1,0.35,"0.73 @ 0.28",0.4,"chm_1_3"
"846",846,0.07,0.1,6,19,"11 / 15",2,6,502.40625,0.733333333333333,0.105263157894737,0.315789473684211,"0.73 @ 0.26",0.4,"chm_1_3"
"847",847,0.08,0.05,6,15,"9 / 15",3,3,502.59375,0.6,0.2,0.2,"0.6 @ 0.3",0.4,"chm_1_3"
"848",848,0.08,0.06,6,15,"9 / 15",3,3,502.59375,0.6,0.2,0.2,"0.6 @ 0.3",0.4,"chm_1_3"
"849",849,0.08,0.07,6,15,"9 / 15",3,3,502.59375,0.6,0.2,0.2,"0.6 @ 0.3",0.4,"chm_1_3"
"850",850,0.08,0.08,6,15,"9 / 15",3,3,502.59375,0.6,0.2,0.2,"0.6 @ 0.3",0.4,"chm_1_3"
"851",851,0.08,0.09,6,15,"9 / 15",3,3,502.59375,0.6,0.2,0.2,"0.6 @ 0.3",0.4,"chm_1_3"
"852",852,0.08,0.1,6,15,"9 / 15",3,3,502.59375,0.6,0.2,0.2,"0.6 @ 0.3",0.4,"chm_1_3"
"853",853,0.09,0.05,6,13,"9 / 15",3,1,502.59375,0.6,0.230769230769231,0.0769230769230769,"0.6 @ 0.27",0.4,"chm_1_3"
"854",854,0.09,0.06,6,13,"9 / 15",3,1,502.59375,0.6,0.230769230769231,0.0769230769230769,"0.6 @ 0.27",0.4,"chm_1_3"
"855",855,0.09,0.07,6,13,"9 / 15",3,1,502.59375,0.6,0.230769230769231,0.0769230769230769,"0.6 @ 0.27",0.4,"chm_1_3"
"856",856,0.09,0.08,6,13,"9 / 15",3,1,502.59375,0.6,0.230769230769231,0.0769230769230769,"0.6 @ 0.27",0.4,"chm_1_3"
"857",857,0.09,0.09,6,13,"9 / 15",3,1,502.59375,0.6,0.230769230769231,0.0769230769230769,"0.6 @ 0.27",0.4,"chm_1_3"
"858",858,0.09,0.1,6,13,"9 / 15",3,1,502.59375,0.6,0.230769230769231,0.0769230769230769,"0.6 @ 0.27",0.4,"chm_1_3"
"859",859,0.1,0.05,6,13,"9 / 15",3,1,502.59375,0.6,0.230769230769231,0.0769230769230769,"0.6 @ 0.27",0.4,"chm_1_3"
"860",860,0.1,0.06,6,13,"9 / 15",3,1,502.59375,0.6,0.230769230769231,0.0769230769230769,"0.6 @ 0.27",0.4,"chm_1_3"
"861",861,0.1,0.07,6,13,"9 / 15",3,1,502.59375,0.6,0.230769230769231,0.0769230769230769,"0.6 @ 0.27",0.4,"chm_1_3"
"862",862,0.1,0.08,6,13,"9 / 15",3,1,502.59375,0.6,0.230769230769231,0.0769230769230769,"0.6 @ 0.27",0.4,"chm_1_3"
"863",863,0.1,0.09,6,13,"9 / 15",3,1,502.59375,0.6,0.230769230769231,0.0769230769230769,"0.6 @ 0.27",0.4,"chm_1_3"
"864",864,0.1,0.1,6,13,"9 / 15",3,1,502.59375,0.6,0.230769230769231,0.0769230769230769,"0.6 @ 0.27",0.4,"chm_1_3"
"865",865,0.05,0.05,3.5,44,"13 / 15",1,30,542.546875,0.866666666666667,0.0227272727272727,0.681818181818182,"0.87 @ 0.36",0.5,"chm_1_3"
