"","a","b","height","total_seg","hit/vp","under","over","area","hitrate","underrate","overrate","Seg_qualy","MIN","chm"
"357",0.1,0.07,5,13,"9 / 15",3,1,514.609375,0.6,0.230769230769231,0.0769230769230769,"0.6 @ 0.27",0.2,"CHM_1_3"
"358",0.1,0.08,5,13,"9 / 15",3,1,514.609375,0.6,0.230769230769231,0.0769230769230769,"0.6 @ 0.27",0.2,"CHM_1_3"
"359",0.1,0.09,5,13,"9 / 15",3,1,514.609375,0.6,0.230769230769231,0.0769230769230769,"0.6 @ 0.27",0.2,"CHM_1_3"
"360",0.1,0.1,5,13,"9 / 15",3,1,514.609375,0.6,0.230769230769231,0.0769230769230769,"0.6 @ 0.27",0.2,"CHM_1_3"
"361",0.05,0.05,5.5,42,"13 / 15",1,28,506.53125,0.866666666666667,0.0238095238095238,0.666666666666667,"0.87 @ 0.36",0.2,"CHM_1_3"
"362",0.05,0.06,5.5,41,"13 / 15",1,27,506.53125,0.866666666666667,0.024390243902439,0.658536585365854,"0.87 @ 0.35",0.2,"CHM_1_3"
"363",0.05,0.07,5.5,38,"13 / 15",1,24,506.546875,0.866666666666667,0.0263157894736842,0.631578947368421,"0.87 @ 0.34",0.2,"CHM_1_3"
"364",0.05,0.08,5.5,37,"13 / 15",1,23,506.546875,0.866666666666667,0.027027027027027,0.621621621621622,"0.87 @ 0.34",0.2,"CHM_1_3"
"365",0.05,0.09,5.5,37,"13 / 15",1,23,506.546875,0.866666666666667,0.027027027027027,0.621621621621622,"0.87 @ 0.34",0.2,"CHM_1_3"
"366",0.05,0.1,5.5,37,"13 / 15",1,23,506.546875,0.866666666666667,0.027027027027027,0.621621621621622,"0.87 @ 0.34",0.2,"CHM_1_3"
"367",0.06,0.05,5.5,27,"11 / 15",2,14,506.625,0.733333333333333,0.0740740740740741,0.518518518518518,"0.73 @ 0.33",0.2,"CHM_1_3"
"368",0.06,0.06,5.5,27,"11 / 15",2,14,506.625,0.733333333333333,0.0740740740740741,0.518518518518518,"0.73 @ 0.33",0.2,"CHM_1_3"
"369",0.06,0.07,5.5,27,"11 / 15",2,14,506.625,0.733333333333333,0.0740740740740741,0.518518518518518,"0.73 @ 0.33",0.2,"CHM_1_3"
"370",0.06,0.08,5.5,26,"11 / 15",2,13,506.640625,0.733333333333333,0.0769230769230769,0.5,"0.73 @ 0.33",0.2,"CHM_1_3"
"371",0.06,0.09,5.5,26,"11 / 15",2,13,506.640625,0.733333333333333,0.0769230769230769,0.5,"0.73 @ 0.33",0.2,"CHM_1_3"
"372",0.06,0.1,5.5,26,"11 / 15",2,13,506.796875,0.733333333333333,0.0769230769230769,0.5,"0.73 @ 0.33",0.2,"CHM_1_3"
"373",0.07,0.05,5.5,21,"11 / 15",2,8,506.84375,0.733333333333333,0.0952380952380952,0.380952380952381,"0.73 @ 0.29",0.2,"CHM_1_3"
"374",0.07,0.06,5.5,21,"11 / 15",2,8,506.84375,0.733333333333333,0.0952380952380952,0.380952380952381,"0.73 @ 0.29",0.2,"CHM_1_3"
"375",0.07,0.07,5.5,20,"11 / 15",2,7,506.84375,0.733333333333333,0.1,0.35,"0.73 @ 0.28",0.2,"CHM_1_3"
"376",0.07,0.08,5.5,20,"11 / 15",2,7,506.84375,0.733333333333333,0.1,0.35,"0.73 @ 0.28",0.2,"CHM_1_3"
"377",0.07,0.09,5.5,20,"11 / 15",2,7,506.84375,0.733333333333333,0.1,0.35,"0.73 @ 0.28",0.2,"CHM_1_3"
"378",0.07,0.1,5.5,19,"11 / 15",2,6,506.84375,0.733333333333333,0.105263157894737,0.315789473684211,"0.73 @ 0.26",0.2,"CHM_1_3"
"379",0.08,0.05,5.5,15,"9 / 15",3,3,506.96875,0.6,0.2,0.2,"0.6 @ 0.3",0.2,"CHM_1_3"
"380",0.08,0.06,5.5,15,"9 / 15",3,3,506.96875,0.6,0.2,0.2,"0.6 @ 0.3",0.2,"CHM_1_3"
"381",0.08,0.07,5.5,15,"9 / 15",3,3,506.96875,0.6,0.2,0.2,"0.6 @ 0.3",0.2,"CHM_1_3"
"382",0.08,0.08,5.5,15,"9 / 15",3,3,506.96875,0.6,0.2,0.2,"0.6 @ 0.3",0.2,"CHM_1_3"
"383",0.08,0.09,5.5,15,"9 / 15",3,3,506.96875,0.6,0.2,0.2,"0.6 @ 0.3",0.2,"CHM_1_3"
"384",0.08,0.1,5.5,15,"9 / 15",3,3,506.96875,0.6,0.2,0.2,"0.6 @ 0.3",0.2,"CHM_1_3"
"385",0.09,0.05,5.5,13,"9 / 15",3,1,506.96875,0.6,0.230769230769231,0.0769230769230769,"0.6 @ 0.27",0.2,"CHM_1_3"
"386",0.09,0.06,5.5,13,"9 / 15",3,1,506.96875,0.6,0.230769230769231,0.0769230769230769,"0.6 @ 0.27",0.2,"CHM_1_3"
"387",0.09,0.07,5.5,13,"9 / 15",3,1,506.96875,0.6,0.230769230769231,0.0769230769230769,"0.6 @ 0.27",0.2,"CHM_1_3"
"388",0.09,0.08,5.5,13,"9 / 15",3,1,506.96875,0.6,0.230769230769231,0.0769230769230769,"0.6 @ 0.27",0.2,"CHM_1_3"
"389",0.09,0.09,5.5,13,"9 / 15",3,1,506.96875,0.6,0.230769230769231,0.0769230769230769,"0.6 @ 0.27",0.2,"CHM_1_3"
"390",0.09,0.1,5.5,13,"9 / 15",3,1,506.96875,0.6,0.230769230769231,0.0769230769230769,"0.6 @ 0.27",0.2,"CHM_1_3"
"391",0.1,0.05,5.5,13,"9 / 15",3,1,506.96875,0.6,0.230769230769231,0.0769230769230769,"0.6 @ 0.27",0.2,"CHM_1_3"
"392",0.1,0.06,5.5,13,"9 / 15",3,1,506.96875,0.6,0.230769230769231,0.0769230769230769,"0.6 @ 0.27",0.2,"CHM_1_3"
"393",0.1,0.07,5.5,13,"9 / 15",3,1,506.96875,0.6,0.230769230769231,0.0769230769230769,"0.6 @ 0.27",0.2,"CHM_1_3"
"394",0.1,0.08,5.5,13,"9 / 15",3,1,506.96875,0.6,0.230769230769231,0.0769230769230769,"0.6 @ 0.27",0.2,"CHM_1_3"
"395",0.1,0.09,5.5,13,"9 / 15",3,1,506.96875,0.6,0.230769230769231,0.0769230769230769,"0.6 @ 0.27",0.2,"CHM_1_3"
"396",0.1,0.1,5.5,13,"9 / 15",3,1,506.96875,0.6,0.230769230769231,0.0769230769230769,"0.6 @ 0.27",0.2,"CHM_1_3"
"397",0.05,0.05,6,42,"13 / 15",1,28,499.0625,0.866666666666667,0.0238095238095238,0.666666666666667,"0.87 @ 0.36",0.2,"CHM_1_3"
"398",0.05,0.06,6,41,"13 / 15",1,27,499.03125,0.866666666666667,0.024390243902439,0.658536585365854,"0.87 @ 0.35",0.2,"CHM_1_3"
"399",0.05,0.07,6,38,"13 / 15",1,24,499.03125,0.866666666666667,0.0263157894736842,0.631578947368421,"0.87 @ 0.34",0.2,"CHM_1_3"
"400",0.05,0.08,6,37,"13 / 15",1,23,499.03125,0.866666666666667,0.027027027027027,0.621621621621622,"0.87 @ 0.34",0.2,"CHM_1_3"
"401",0.05,0.09,6,37,"13 / 15",1,23,499.03125,0.866666666666667,0.027027027027027,0.621621621621622,"0.87 @ 0.34",0.2,"CHM_1_3"
"402",0.05,0.1,6,37,"13 / 15",1,23,499.03125,0.866666666666667,0.027027027027027,0.621621621621622,"0.87 @ 0.34",0.2,"CHM_1_3"
"403",0.06,0.05,6,27,"11 / 15",2,14,499.15625,0.733333333333333,0.0740740740740741,0.518518518518518,"0.73 @ 0.33",0.2,"CHM_1_3"
"404",0.06,0.06,6,27,"11 / 15",2,14,499.15625,0.733333333333333,0.0740740740740741,0.518518518518518,"0.73 @ 0.33",0.2,"CHM_1_3"
"405",0.06,0.07,6,27,"11 / 15",2,14,499.15625,0.733333333333333,0.0740740740740741,0.518518518518518,"0.73 @ 0.33",0.2,"CHM_1_3"
"406",0.06,0.08,6,26,"11 / 15",2,13,499.140625,0.733333333333333,0.0769230769230769,0.5,"0.73 @ 0.33",0.2,"CHM_1_3"
"407",0.06,0.09,6,26,"11 / 15",2,13,499.140625,0.733333333333333,0.0769230769230769,0.5,"0.73 @ 0.33",0.2,"CHM_1_3"
"408",0.06,0.1,6,26,"11 / 15",2,13,499.140625,0.733333333333333,0.0769230769230769,0.5,"0.73 @ 0.33",0.2,"CHM_1_3"
"409",0.07,0.05,6,21,"11 / 15",2,8,499.203125,0.733333333333333,0.0952380952380952,0.380952380952381,"0.73 @ 0.29",0.2,"CHM_1_3"
"410",0.07,0.06,6,21,"11 / 15",2,8,499.203125,0.733333333333333,0.0952380952380952,0.380952380952381,"0.73 @ 0.29",0.2,"CHM_1_3"
"411",0.07,0.07,6,20,"11 / 15",2,7,499.203125,0.733333333333333,0.1,0.35,"0.73 @ 0.28",0.2,"CHM_1_3"
"412",0.07,0.08,6,20,"11 / 15",2,7,499.203125,0.733333333333333,0.1,0.35,"0.73 @ 0.28",0.2,"CHM_1_3"
"413",0.07,0.09,6,20,"11 / 15",2,7,499.203125,0.733333333333333,0.1,0.35,"0.73 @ 0.28",0.2,"CHM_1_3"
"414",0.07,0.1,6,19,"11 / 15",2,6,499.203125,0.733333333333333,0.105263157894737,0.315789473684211,"0.73 @ 0.26",0.2,"CHM_1_3"
"415",0.08,0.05,6,15,"9 / 15",3,3,499.390625,0.6,0.2,0.2,"0.6 @ 0.3",0.2,"CHM_1_3"
"416",0.08,0.06,6,15,"9 / 15",3,3,499.390625,0.6,0.2,0.2,"0.6 @ 0.3",0.2,"CHM_1_3"
"417",0.08,0.07,6,15,"9 / 15",3,3,499.390625,0.6,0.2,0.2,"0.6 @ 0.3",0.2,"CHM_1_3"
"418",0.08,0.08,6,15,"9 / 15",3,3,499.390625,0.6,0.2,0.2,"0.6 @ 0.3",0.2,"CHM_1_3"
"419",0.08,0.09,6,15,"9 / 15",3,3,499.390625,0.6,0.2,0.2,"0.6 @ 0.3",0.2,"CHM_1_3"
"420",0.08,0.1,6,15,"9 / 15",3,3,499.390625,0.6,0.2,0.2,"0.6 @ 0.3",0.2,"CHM_1_3"
"421",0.09,0.05,6,13,"9 / 15",3,1,499.390625,0.6,0.230769230769231,0.0769230769230769,"0.6 @ 0.27",0.2,"CHM_1_3"
"422",0.09,0.06,6,13,"9 / 15",3,1,499.390625,0.6,0.230769230769231,0.0769230769230769,"0.6 @ 0.27",0.2,"CHM_1_3"
"423",0.09,0.07,6,13,"9 / 15",3,1,499.390625,0.6,0.230769230769231,0.0769230769230769,"0.6 @ 0.27",0.2,"CHM_1_3"
"424",0.09,0.08,6,13,"9 / 15",3,1,499.390625,0.6,0.230769230769231,0.0769230769230769,"0.6 @ 0.27",0.2,"CHM_1_3"
"425",0.09,0.09,6,13,"9 / 15",3,1,499.390625,0.6,0.230769230769231,0.0769230769230769,"0.6 @ 0.27",0.2,"CHM_1_3"
"426",0.09,0.1,6,13,"9 / 15",3,1,499.390625,0.6,0.230769230769231,0.0769230769230769,"0.6 @ 0.27",0.2,"CHM_1_3"
"427",0.1,0.05,6,13,"9 / 15",3,1,499.390625,0.6,0.230769230769231,0.0769230769230769,"0.6 @ 0.27",0.2,"CHM_1_3"
"428",0.1,0.06,6,13,"9 / 15",3,1,499.390625,0.6,0.230769230769231,0.0769230769230769,"0.6 @ 0.27",0.2,"CHM_1_3"
"429",0.1,0.07,6,13,"9 / 15",3,1,499.390625,0.6,0.230769230769231,0.0769230769230769,"0.6 @ 0.27",0.2,"CHM_1_3"
"430",0.1,0.08,6,13,"9 / 15",3,1,499.390625,0.6,0.230769230769231,0.0769230769230769,"0.6 @ 0.27",0.2,"CHM_1_3"
"431",0.1,0.09,6,13,"9 / 15",3,1,499.390625,0.6,0.230769230769231,0.0769230769230769,"0.6 @ 0.27",0.2,"CHM_1_3"
"432",0.1,0.1,6,13,"9 / 15",3,1,499.390625,0.6,0.230769230769231,0.0769230769230769,"0.6 @ 0.27",0.2,"CHM_1_3"
"433",0.05,0.05,3.5,44,"13 / 15",1,30,537.6875,0.866666666666667,0.0227272727272727,0.681818181818182,"0.87 @ 0.36",0.3,"CHM_1_3"
"434",0.05,0.06,3.5,43,"13 / 15",1,29,537.6875,0.866666666666667,0.0232558139534884,0.674418604651163,"0.87 @ 0.36",0.3,"CHM_1_3"
"435",0.05,0.07,3.5,40,"13 / 15",1,26,537.703125,0.866666666666667,0.025,0.65,"0.87 @ 0.35",0.3,"CHM_1_3"
"436",0.05,0.08,3.5,39,"13 / 15",1,25,537.703125,0.866666666666667,0.0256410256410256,0.641025641025641,"0.87 @ 0.35",0.3,"CHM_1_3"
"437",0.05,0.09,3.5,39,"13 / 15",1,25,537.703125,0.866666666666667,0.0256410256410256,0.641025641025641,"0.87 @ 0.35",0.3,"CHM_1_3"
"438",0.05,0.1,3.5,39,"13 / 15",1,25,537.703125,0.866666666666667,0.0256410256410256,0.641025641025641,"0.87 @ 0.35",0.3,"CHM_1_3"
"439",0.06,0.05,3.5,29,"11 / 15",2,16,537.828125,0.733333333333333,0.0689655172413793,0.551724137931034,"0.73 @ 0.34",0.3,"CHM_1_3"
"440",0.06,0.06,3.5,29,"11 / 15",2,16,537.828125,0.733333333333333,0.0689655172413793,0.551724137931034,"0.73 @ 0.34",0.3,"CHM_1_3"
"441",0.06,0.07,3.5,29,"11 / 15",2,16,537.828125,0.733333333333333,0.0689655172413793,0.551724137931034,"0.73 @ 0.34",0.3,"CHM_1_3"
"442",0.06,0.08,3.5,28,"11 / 15",2,15,537.828125,0.733333333333333,0.0714285714285714,0.535714285714286,"0.73 @ 0.34",0.3,"CHM_1_3"
"443",0.06,0.09,3.5,27,"11 / 15",2,14,537.828125,0.733333333333333,0.0740740740740741,0.518518518518518,"0.73 @ 0.33",0.3,"CHM_1_3"
"444",0.06,0.1,3.5,26,"11 / 15",2,13,537.859375,0.733333333333333,0.0769230769230769,0.5,"0.73 @ 0.33",0.3,"CHM_1_3"
"445",0.07,0.05,3.5,21,"11 / 15",2,8,537.890625,0.733333333333333,0.0952380952380952,0.380952380952381,"0.73 @ 0.29",0.3,"CHM_1_3"
"446",0.07,0.06,3.5,21,"11 / 15",2,8,537.890625,0.733333333333333,0.0952380952380952,0.380952380952381,"0.73 @ 0.29",0.3,"CHM_1_3"
"447",0.07,0.07,3.5,20,"11 / 15",2,7,537.890625,0.733333333333333,0.1,0.35,"0.73 @ 0.28",0.3,"CHM_1_3"
"448",0.07,0.08,3.5,20,"11 / 15",2,7,537.890625,0.733333333333333,0.1,0.35,"0.73 @ 0.28",0.3,"CHM_1_3"
"449",0.07,0.09,3.5,20,"11 / 15",2,7,537.890625,0.733333333333333,0.1,0.35,"0.73 @ 0.28",0.3,"CHM_1_3"
"450",0.07,0.1,3.5,19,"11 / 15",2,6,537.90625,0.733333333333333,0.105263157894737,0.315789473684211,"0.73 @ 0.26",0.3,"CHM_1_3"
"451",0.08,0.05,3.5,15,"9 / 15",3,3,538,0.6,0.2,0.2,"0.6 @ 0.3",0.3,"CHM_1_3"
"452",0.08,0.06,3.5,15,"9 / 15",3,3,538,0.6,0.2,0.2,"0.6 @ 0.3",0.3,"CHM_1_3"
"453",0.08,0.07,3.5,15,"9 / 15",3,3,538,0.6,0.2,0.2,"0.6 @ 0.3",0.3,"CHM_1_3"
"454",0.08,0.08,3.5,15,"9 / 15",3,3,538,0.6,0.2,0.2,"0.6 @ 0.3",0.3,"CHM_1_3"
"455",0.08,0.09,3.5,15,"9 / 15",3,3,538,0.6,0.2,0.2,"0.6 @ 0.3",0.3,"CHM_1_3"
"456",0.08,0.1,3.5,15,"9 / 15",3,3,538,0.6,0.2,0.2,"0.6 @ 0.3",0.3,"CHM_1_3"
"457",0.09,0.05,3.5,13,"9 / 15",3,1,538,0.6,0.230769230769231,0.0769230769230769,"0.6 @ 0.27",0.3,"CHM_1_3"
"458",0.09,0.06,3.5,13,"9 / 15",3,1,538,0.6,0.230769230769231,0.0769230769230769,"0.6 @ 0.27",0.3,"CHM_1_3"
"459",0.09,0.07,3.5,13,"9 / 15",3,1,538,0.6,0.230769230769231,0.0769230769230769,"0.6 @ 0.27",0.3,"CHM_1_3"
"460",0.09,0.08,3.5,13,"9 / 15",3,1,538,0.6,0.230769230769231,0.0769230769230769,"0.6 @ 0.27",0.3,"CHM_1_3"
"461",0.09,0.09,3.5,13,"9 / 15",3,1,538,0.6,0.230769230769231,0.0769230769230769,"0.6 @ 0.27",0.3,"CHM_1_3"
"462",0.09,0.1,3.5,13,"9 / 15",3,1,538,0.6,0.230769230769231,0.0769230769230769,"0.6 @ 0.27",0.3,"CHM_1_3"
"463",0.1,0.05,3.5,13,"9 / 15",3,1,538,0.6,0.230769230769231,0.0769230769230769,"0.6 @ 0.27",0.3,"CHM_1_3"
"464",0.1,0.06,3.5,13,"9 / 15",3,1,538,0.6,0.230769230769231,0.0769230769230769,"0.6 @ 0.27",0.3,"CHM_1_3"
"465",0.1,0.07,3.5,13,"9 / 15",3,1,538,0.6,0.230769230769231,0.0769230769230769,"0.6 @ 0.27",0.3,"CHM_1_3"
"466",0.1,0.08,3.5,13,"9 / 15",3,1,538,0.6,0.230769230769231,0.0769230769230769,"0.6 @ 0.27",0.3,"CHM_1_3"
"467",0.1,0.09,3.5,13,"9 / 15",3,1,538,0.6,0.230769230769231,0.0769230769230769,"0.6 @ 0.27",0.3,"CHM_1_3"
"468",0.1,0.1,3.5,13,"9 / 15",3,1,538,0.6,0.230769230769231,0.0769230769230769,"0.6 @ 0.27",0.3,"CHM_1_3"
"469",0.05,0.05,4,43,"13 / 15",1,29,529.71875,0.866666666666667,0.0232558139534884,0.674418604651163,"0.87 @ 0.36",0.3,"CHM_1_3"
"470",0.05,0.06,4,42,"13 / 15",1,28,529.71875,0.866666666666667,0.0238095238095238,0.666666666666667,"0.87 @ 0.36",0.3,"CHM_1_3"
"471",0.05,0.07,4,39,"13 / 15",1,25,529.75,0.866666666666667,0.0256410256410256,0.641025641025641,"0.87 @ 0.35",0.3,"CHM_1_3"
"472",0.05,0.08,4,38,"13 / 15",1,24,529.75,0.866666666666667,0.0263157894736842,0.631578947368421,"0.87 @ 0.34",0.3,"CHM_1_3"
"473",0.05,0.09,4,38,"13 / 15",1,24,529.75,0.866666666666667,0.0263157894736842,0.631578947368421,"0.87 @ 0.34",0.3,"CHM_1_3"
"474",0.05,0.1,4,38,"13 / 15",1,24,529.75,0.866666666666667,0.0263157894736842,0.631578947368421,"0.87 @ 0.34",0.3,"CHM_1_3"
"475",0.06,0.05,4,28,"11 / 15",2,15,529.84375,0.733333333333333,0.0714285714285714,0.535714285714286,"0.73 @ 0.34",0.3,"CHM_1_3"
"476",0.06,0.06,4,28,"11 / 15",2,15,529.84375,0.733333333333333,0.0714285714285714,0.535714285714286,"0.73 @ 0.34",0.3,"CHM_1_3"
"477",0.06,0.07,4,28,"11 / 15",2,15,529.84375,0.733333333333333,0.0714285714285714,0.535714285714286,"0.73 @ 0.34",0.3,"CHM_1_3"
"478",0.06,0.08,4,27,"11 / 15",2,14,529.84375,0.733333333333333,0.0740740740740741,0.518518518518518,"0.73 @ 0.33",0.3,"CHM_1_3"
"479",0.06,0.09,4,27,"11 / 15",2,14,530.109375,0.733333333333333,0.0740740740740741,0.518518518518518,"0.73 @ 0.33",0.3,"CHM_1_3"
"480",0.06,0.1,4,26,"11 / 15",2,13,530.140625,0.733333333333333,0.0769230769230769,0.5,"0.73 @ 0.33",0.3,"CHM_1_3"
"481",0.07,0.05,4,21,"11 / 15",2,8,530.15625,0.733333333333333,0.0952380952380952,0.380952380952381,"0.73 @ 0.29",0.3,"CHM_1_3"
"482",0.07,0.06,4,21,"11 / 15",2,8,530.15625,0.733333333333333,0.0952380952380952,0.380952380952381,"0.73 @ 0.29",0.3,"CHM_1_3"
"483",0.07,0.07,4,20,"11 / 15",2,7,530.15625,0.733333333333333,0.1,0.35,"0.73 @ 0.28",0.3,"CHM_1_3"
"484",0.07,0.08,4,20,"11 / 15",2,7,530.15625,0.733333333333333,0.1,0.35,"0.73 @ 0.28",0.3,"CHM_1_3"
"485",0.07,0.09,4,20,"11 / 15",2,7,530.15625,0.733333333333333,0.1,0.35,"0.73 @ 0.28",0.3,"CHM_1_3"
"486",0.07,0.1,4,19,"11 / 15",2,6,530.15625,0.733333333333333,0.105263157894737,0.315789473684211,"0.73 @ 0.26",0.3,"CHM_1_3"
"487",0.08,0.05,4,15,"9 / 15",3,3,530.25,0.6,0.2,0.2,"0.6 @ 0.3",0.3,"CHM_1_3"
"488",0.08,0.06,4,15,"9 / 15",3,3,530.25,0.6,0.2,0.2,"0.6 @ 0.3",0.3,"CHM_1_3"
"489",0.08,0.07,4,15,"9 / 15",3,3,530.25,0.6,0.2,0.2,"0.6 @ 0.3",0.3,"CHM_1_3"
"490",0.08,0.08,4,15,"9 / 15",3,3,530.25,0.6,0.2,0.2,"0.6 @ 0.3",0.3,"CHM_1_3"
"491",0.08,0.09,4,15,"9 / 15",3,3,530.25,0.6,0.2,0.2,"0.6 @ 0.3",0.3,"CHM_1_3"
"492",0.08,0.1,4,15,"9 / 15",3,3,530.25,0.6,0.2,0.2,"0.6 @ 0.3",0.3,"CHM_1_3"
"493",0.09,0.05,4,13,"9 / 15",3,1,530.25,0.6,0.230769230769231,0.0769230769230769,"0.6 @ 0.27",0.3,"CHM_1_3"
"494",0.09,0.06,4,13,"9 / 15",3,1,530.25,0.6,0.230769230769231,0.0769230769230769,"0.6 @ 0.27",0.3,"CHM_1_3"
"495",0.09,0.07,4,13,"9 / 15",3,1,530.25,0.6,0.230769230769231,0.0769230769230769,"0.6 @ 0.27",0.3,"CHM_1_3"
"496",0.09,0.08,4,13,"9 / 15",3,1,530.25,0.6,0.230769230769231,0.0769230769230769,"0.6 @ 0.27",0.3,"CHM_1_3"
"497",0.09,0.09,4,13,"9 / 15",3,1,530.25,0.6,0.230769230769231,0.0769230769230769,"0.6 @ 0.27",0.3,"CHM_1_3"
"498",0.09,0.1,4,13,"9 / 15",3,1,530.25,0.6,0.230769230769231,0.0769230769230769,"0.6 @ 0.27",0.3,"CHM_1_3"
"499",0.1,0.05,4,13,"9 / 15",3,1,530.25,0.6,0.230769230769231,0.0769230769230769,"0.6 @ 0.27",0.3,"CHM_1_3"
"500",0.1,0.06,4,13,"9 / 15",3,1,530.25,0.6,0.230769230769231,0.0769230769230769,"0.6 @ 0.27",0.3,"CHM_1_3"
"501",0.1,0.07,4,13,"9 / 15",3,1,530.25,0.6,0.230769230769231,0.0769230769230769,"0.6 @ 0.27",0.3,"CHM_1_3"
"502",0.1,0.08,4,13,"9 / 15",3,1,530.25,0.6,0.230769230769231,0.0769230769230769,"0.6 @ 0.27",0.3,"CHM_1_3"
"503",0.1,0.09,4,13,"9 / 15",3,1,530.25,0.6,0.230769230769231,0.0769230769230769,"0.6 @ 0.27",0.3,"CHM_1_3"
"504",0.1,0.1,4,13,"9 / 15",3,1,530.25,0.6,0.230769230769231,0.0769230769230769,"0.6 @ 0.27",0.3,"CHM_1_3"
"505",0.05,0.05,4.5,43,"13 / 15",1,29,521.390625,0.866666666666667,0.0232558139534884,0.674418604651163,"0.87 @ 0.36",0.3,"CHM_1_3"
"506",0.05,0.06,4.5,42,"13 / 15",1,28,521.390625,0.866666666666667,0.0238095238095238,0.666666666666667,"0.87 @ 0.36",0.3,"CHM_1_3"
"507",0.05,0.07,4.5,39,"13 / 15",1,25,521.421875,0.866666666666667,0.0256410256410256,0.641025641025641,"0.87 @ 0.35",0.3,"CHM_1_3"
"508",0.05,0.08,4.5,38,"13 / 15",1,24,521.421875,0.866666666666667,0.0263157894736842,0.631578947368421,"0.87 @ 0.34",0.3,"CHM_1_3"
"509",0.05,0.09,4.5,38,"13 / 15",1,24,521.421875,0.866666666666667,0.0263157894736842,0.631578947368421,"0.87 @ 0.34",0.3,"CHM_1_3"
"510",0.05,0.1,4.5,38,"13 / 15",1,24,521.421875,0.866666666666667,0.0263157894736842,0.631578947368421,"0.87 @ 0.34",0.3,"CHM_1_3"
"511",0.06,0.05,4.5,28,"11 / 15",2,15,521.53125,0.733333333333333,0.0714285714285714,0.535714285714286,"0.73 @ 0.34",0.3,"CHM_1_3"
"512",0.06,0.06,4.5,28,"11 / 15",2,15,521.53125,0.733333333333333,0.0714285714285714,0.535714285714286,"0.73 @ 0.34",0.3,"CHM_1_3"
"513",0.06,0.07,4.5,28,"11 / 15",2,15,521.53125,0.733333333333333,0.0714285714285714,0.535714285714286,"0.73 @ 0.34",0.3,"CHM_1_3"
"514",0.06,0.08,4.5,27,"11 / 15",2,14,521.53125,0.733333333333333,0.0740740740740741,0.518518518518518,"0.73 @ 0.33",0.3,"CHM_1_3"
"515",0.06,0.09,4.5,27,"11 / 15",2,14,521.75,0.733333333333333,0.0740740740740741,0.518518518518518,"0.73 @ 0.33",0.3,"CHM_1_3"
"516",0.06,0.1,4.5,26,"11 / 15",2,13,521.796875,0.733333333333333,0.0769230769230769,0.5,"0.73 @ 0.33",0.3,"CHM_1_3"
"517",0.07,0.05,4.5,21,"11 / 15",2,8,521.84375,0.733333333333333,0.0952380952380952,0.380952380952381,"0.73 @ 0.29",0.3,"CHM_1_3"
"518",0.07,0.06,4.5,21,"11 / 15",2,8,521.84375,0.733333333333333,0.0952380952380952,0.380952380952381,"0.73 @ 0.29",0.3,"CHM_1_3"
"519",0.07,0.07,4.5,20,"11 / 15",2,7,521.84375,0.733333333333333,0.1,0.35,"0.73 @ 0.28",0.3,"CHM_1_3"
"520",0.07,0.08,4.5,20,"11 / 15",2,7,521.84375,0.733333333333333,0.1,0.35,"0.73 @ 0.28",0.3,"CHM_1_3"
"521",0.07,0.09,4.5,20,"11 / 15",2,7,521.84375,0.733333333333333,0.1,0.35,"0.73 @ 0.28",0.3,"CHM_1_3"
"522",0.07,0.1,4.5,19,"11 / 15",2,6,521.84375,0.733333333333333,0.105263157894737,0.315789473684211,"0.73 @ 0.26",0.3,"CHM_1_3"
"523",0.08,0.05,4.5,15,"9 / 15",3,3,521.953125,0.6,0.2,0.2,"0.6 @ 0.3",0.3,"CHM_1_3"
"524",0.08,0.06,4.5,15,"9 / 15",3,3,521.953125,0.6,0.2,0.2,"0.6 @ 0.3",0.3,"CHM_1_3"
"525",0.08,0.07,4.5,15,"9 / 15",3,3,521.953125,0.6,0.2,0.2,"0.6 @ 0.3",0.3,"CHM_1_3"
"526",0.08,0.08,4.5,15,"9 / 15",3,3,521.953125,0.6,0.2,0.2,"0.6 @ 0.3",0.3,"CHM_1_3"
"527",0.08,0.09,4.5,15,"9 / 15",3,3,521.953125,0.6,0.2,0.2,"0.6 @ 0.3",0.3,"CHM_1_3"
"528",0.08,0.1,4.5,15,"9 / 15",3,3,521.953125,0.6,0.2,0.2,"0.6 @ 0.3",0.3,"CHM_1_3"
"529",0.09,0.05,4.5,13,"9 / 15",3,1,521.953125,0.6,0.230769230769231,0.0769230769230769,"0.6 @ 0.27",0.3,"CHM_1_3"
"530",0.09,0.06,4.5,13,"9 / 15",3,1,521.953125,0.6,0.230769230769231,0.0769230769230769,"0.6 @ 0.27",0.3,"CHM_1_3"
"531",0.09,0.07,4.5,13,"9 / 15",3,1,521.953125,0.6,0.230769230769231,0.0769230769230769,"0.6 @ 0.27",0.3,"CHM_1_3"
"532",0.09,0.08,4.5,13,"9 / 15",3,1,521.953125,0.6,0.230769230769231,0.0769230769230769,"0.6 @ 0.27",0.3,"CHM_1_3"
"533",0.09,0.09,4.5,13,"9 / 15",3,1,521.953125,0.6,0.230769230769231,0.0769230769230769,"0.6 @ 0.27",0.3,"CHM_1_3"
"534",0.09,0.1,4.5,13,"9 / 15",3,1,521.953125,0.6,0.230769230769231,0.0769230769230769,"0.6 @ 0.27",0.3,"CHM_1_3"
